"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"RT @GirlPosts: this is one of the best pepsi commercials of all time  https://t.co/H6PmeXXSuV",FALSE,0,NA,2017-09-16 21:45:54,FALSE,NA,"909171512351035393",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ilhoonsx",6879,TRUE,FALSE,NA,NA
"RT @hanbinnada: they have iKON pepsi in yg fridge

but we all know coke is &gt;&gt;&gt;&gt; <ed><U+00A0><U+00BD><ed><U+00B8><U+0082> https://t.co/no7ZOyes9o",FALSE,0,NA,2017-09-16 21:45:47,FALSE,NA,"909171479807369216",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","TeukSi",36,TRUE,FALSE,NA,NA
"Bought a can of Pepsi Fire to try

The first taste really hits the cinnamon mark 

Would make it better if it had r… https://t.co/OibMRSlp6a",FALSE,1,NA,2017-09-16 21:45:46,TRUE,NA,"909171479236968448",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","nethead",0,FALSE,FALSE,NA,NA
"RT @HayleeAnise: @pepsi @KendallJenner #rva0916 
This is how you do it <U+270A><ed><U+00A0><U+00BC><ed><U+00BF><U+00BE> https://t.co/pXYoEK9yX3",FALSE,0,NA,2017-09-16 21:45:31,FALSE,NA,"909171416733380608",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","trussmibree",368,TRUE,FALSE,NA,NA
"@HayleeAnise @pepsi @KendallJenner No you didnttttt <ed><U+00A0><U+00BD><ed><U+00B8><U+0082>",FALSE,1,"HayleeAnise",2017-09-16 21:45:26,FALSE,"909086820553674753","909171395107672064","1473472082","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","pinkboat_",0,FALSE,FALSE,NA,NA
"this is one of the best pepsi commercials of all time https://t.co/V4N94oWmlr",FALSE,1,NA,2017-09-16 21:45:24,FALSE,NA,"909171383564824576",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MeJaicy",0,FALSE,FALSE,NA,NA
"RT @FelicindaCluney: 8 Los yankees Ted Turner (fundador de CNN), Douglas Tompkins (The North Face), Herman Warden Lay (papas fritas Lay’s y…",FALSE,0,NA,2017-09-16 21:45:15,FALSE,NA,"909171348785725440",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","mariavidela296",142,TRUE,FALSE,NA,NA
"My dinner tonight consists of toast with almond butter and Pepsi mixed with cinnamon whiskey. #becauseimanadult",FALSE,2,NA,2017-09-16 21:45:00,FALSE,NA,"909171284508061697",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","sammpotter14",0,FALSE,FALSE,NA,NA
"RT @HayleeAnise: @pepsi @KendallJenner #rva0916 
This is how you do it <U+270A><ed><U+00A0><U+00BC><ed><U+00BF><U+00BE> https://t.co/pXYoEK9yX3",FALSE,0,NA,2017-09-16 21:44:57,FALSE,NA,"909171271853854721",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","diamondnajade",368,TRUE,FALSE,NA,NA
"*drinks a liter of pepsi printer ink* love ain't real",FALSE,0,NA,2017-09-16 21:44:49,FALSE,NA,"909171240039878656",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","metalchu",0,FALSE,FALSE,NA,NA
"RT @FelicindaCluney: 8 Los yankees Ted Turner (fundador de CNN), Douglas Tompkins (The North Face), Herman Warden Lay (papas fritas Lay’s y…",FALSE,0,NA,2017-09-16 21:44:45,FALSE,NA,"909171221102780417",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","melinaganduglia",142,TRUE,FALSE,NA,NA
"RT @HayleeAnise: @pepsi @KendallJenner #rva0916 
This is how you do it <U+270A><ed><U+00A0><U+00BC><ed><U+00BF><U+00BE> https://t.co/pXYoEK9yX3",FALSE,0,NA,2017-09-16 21:44:32,FALSE,NA,"909171167809990656",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","sxnrised",368,TRUE,FALSE,NA,NA
"RT @lisadalamest: I prefer:
<U+26AA><U+FE0F> Coke
<U+26AA><U+FE0F> Pepsi
<ed><U+00A0><U+00BD><ed><U+00B4><U+0098> Soda by Azealia Banks",FALSE,0,NA,2017-09-16 21:44:32,FALSE,NA,"909171167520591872",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","The_RibeiroLuk",509,TRUE,FALSE,NA,NA
"RT @HayleeAnise: @pepsi @KendallJenner #rva0916 
This is how you do it <U+270A><ed><U+00A0><U+00BC><ed><U+00BF><U+00BE> https://t.co/pXYoEK9yX3",FALSE,0,NA,2017-09-16 21:44:21,FALSE,NA,"909171120200437761",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","__denvv",368,TRUE,FALSE,NA,NA
"RT @FelicindaCluney: 8 Los yankees Ted Turner (fundador de CNN), Douglas Tompkins (The North Face), Herman Warden Lay (papas fritas Lay’s y…",FALSE,0,NA,2017-09-16 21:44:20,FALSE,NA,"909171116891164672",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","mumi250",142,TRUE,FALSE,NA,NA
"RT @lisadalamest: I prefer:
<U+26AA><U+FE0F> Coke
<U+26AA><U+FE0F> Pepsi
<ed><U+00A0><U+00BD><ed><U+00B4><U+0098> Soda by Azealia Banks",FALSE,0,NA,2017-09-16 21:44:14,FALSE,NA,"909171090760568832",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","shaneisthatyou",509,TRUE,FALSE,NA,NA
"*drinks Pepsi Max*

No sugar... This is it! This is the stuff!",FALSE,0,NA,2017-09-16 21:43:33,FALSE,NA,"909170919905517568",NA,"<a href=""http://twittbot.net/"" rel=""nofollow"">twittbot.net</a>","NewJonDadBot",0,FALSE,FALSE,NA,NA
"@onlxn So....Pepsi then?",FALSE,0,"onlxn",2017-09-16 21:43:16,FALSE,"909168490082320384","909170847138615297","44279901","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ur3minutesrup",0,FALSE,FALSE,NA,NA
"RT @FelicindaCluney: 8 Los yankees Ted Turner (fundador de CNN), Douglas Tompkins (The North Face), Herman Warden Lay (papas fritas Lay’s y…",FALSE,0,NA,2017-09-16 21:43:12,FALSE,NA,"909170829707169795",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","javiriotorto",142,TRUE,FALSE,NA,NA
"RT @patnspankme: Nobody likes the asshole who always tries to introduce RC Cola into a Pepsi / Coke argument.",FALSE,0,NA,2017-09-16 21:43:07,FALSE,NA,"909170810308268033",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Taste_Fire",96,TRUE,FALSE,NA,NA
"RT @EnriqueFacts: Enrique's Pepsi commercial with P!nk, Britney Spears, and Beyoncé was named the #1 SuperBowl commercial of all time! http…",FALSE,0,NA,2017-09-16 21:43:03,FALSE,NA,"909170794302930944",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","pettyenrique",70,TRUE,FALSE,NA,NA
"RT @lisadalamest: I prefer:
<U+26AA><U+FE0F> Coke
<U+26AA><U+FE0F> Pepsi
<ed><U+00A0><U+00BD><ed><U+00B4><U+0098> Soda by Azealia Banks",FALSE,0,NA,2017-09-16 21:42:48,FALSE,NA,"909170729140154368",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","bbyfeminista",509,TRUE,FALSE,NA,NA
"RT @SoDamnTrue: this is one of the best pepsi commercials of all time  https://t.co/ssk5l9dxEv",FALSE,0,NA,2017-09-16 21:42:38,FALSE,NA,"909170688132632577",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","briannawhelan_",2622,TRUE,FALSE,NA,NA
"Go Steelers! #Pepsi https://t.co/qROIl3dbWn https://t.co/qROIl3dbWn",FALSE,0,NA,2017-09-16 21:42:23,FALSE,NA,"909170627009015808",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","UselessXKorey",0,FALSE,FALSE,NA,NA
"RT @Fact: Football player Ronaldinho once lost a $750,000 deal with Coca-Cola because he took a sip from a Pepsi.",FALSE,0,NA,2017-09-16 21:41:55,FALSE,NA,"909170508788269056",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","7thkingisbrian",147,TRUE,FALSE,NA,NA
"Pepsi Twist. So much win. https://t.co/9stdHi7kjr",FALSE,0,NA,2017-09-16 21:41:52,FALSE,NA,"909170496473894912",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Mar_Kraszewski",0,FALSE,FALSE,NA,NA
"RT @aurAdil: WHAT A NEWS! Entity Paradigm re-unites after 14 long years with the original line up at the Pepsi Battle Of The Bands stage! #…",FALSE,0,NA,2017-09-16 21:41:52,FALSE,NA,"909170494200582151",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ii_delusional",37,TRUE,FALSE,NA,NA
"Pepsi to start new-bottle rollout next month in Chicago - Chicago Tribune … via",FALSE,0,NA,2017-09-16 21:41:37,FALSE,NA,"909170431814459392",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","eiezwpjeb1258",0,FALSE,FALSE,NA,NA
"RT @nickislaystbh: ""Following in the Pop footsteps of Britney and Jackson, Nicki Minaj has teamed up with Pepsi...""— Nicki ain't a rapper,…",FALSE,0,NA,2017-09-16 21:41:30,FALSE,NA,"909170404530499586",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M2)</a>","ReefPeter1",87,TRUE,FALSE,NA,NA
"RT @patnspankme: Nobody likes the asshole who always tries to introduce RC Cola into a Pepsi / Coke argument.",FALSE,0,NA,2017-09-16 21:41:21,FALSE,NA,"909170366118977536",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","JayyGarcia91",96,TRUE,FALSE,NA,NA
"RT @JFD1960: My son said ""Dad I can't find a cola with my name on it""
""Just have a Pepsi Max"" I said",FALSE,0,NA,2017-09-16 21:41:08,FALSE,NA,"909170313371537410",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","PaulTweeterPaul",3,TRUE,FALSE,NA,NA
"If you arrive late to the cinema and squeeze past me with your popcorn and Pepsi, I've earned the right to make that journey hard for you.",FALSE,0,NA,2017-09-16 21:40:49,FALSE,NA,"909170231674855425",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","MillennialMoans",0,FALSE,FALSE,NA,NA
"RT @patnspankme: Nobody likes the asshole who always tries to introduce RC Cola into a Pepsi / Coke argument.",FALSE,0,NA,2017-09-16 21:40:45,FALSE,NA,"909170215803658240",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","buchandarr",96,TRUE,FALSE,NA,NA
"RT @throwboy: RT &amp; Follow @throwboy for a chance to win a Music Fan @Pepsi Emoji Pillow! https://t.co/EsTMf6yTyM",FALSE,0,NA,2017-09-16 21:40:43,FALSE,NA,"909170207943512064",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RatiyeJ",139,TRUE,FALSE,NA,NA
"I want a box of pizza and a big cup of ice and some Pepsi<ed><U+00A0><U+00BD><ed><U+00B8><U+00A9> knowing I don't need it<ed><U+00A0><U+00BD><ed><U+00B8><U+0094>",FALSE,0,NA,2017-09-16 21:40:39,FALSE,NA,"909170191476625408",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","prettyass_ke",0,FALSE,FALSE,NA,NA
"RT @nickislaystbh: ""Following in the Pop footsteps of Britney and Jackson, Nicki Minaj has teamed up with Pepsi...""— Nicki ain't a rapper,…",FALSE,0,NA,2017-09-16 21:40:35,FALSE,NA,"909170173579546627",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Jescee_skylar",87,TRUE,FALSE,NA,NA
"RT @SoDamnTrue: this is one of the best pepsi commercials of all time  https://t.co/ssk5l9dxEv",FALSE,0,NA,2017-09-16 21:40:02,FALSE,NA,"909170036580925441",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","lizamhb54",2622,TRUE,FALSE,NA,NA
"RT @Fact: Football player Ronaldinho once lost a $750,000 deal with Coca-Cola because he took a sip from a Pepsi.",FALSE,0,NA,2017-09-16 21:39:50,FALSE,NA,"909169983883591680",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","vintagechristo",147,TRUE,FALSE,NA,NA
"RT @HayleeAnise: @pepsi @KendallJenner #rva0916 
This is how you do it <U+270A><ed><U+00A0><U+00BC><ed><U+00BF><U+00BE> https://t.co/pXYoEK9yX3",FALSE,0,NA,2017-09-16 21:39:48,FALSE,NA,"909169976539361280",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","hoyvirgi",368,TRUE,FALSE,NA,NA
"RT @hizashis: aizawa: are you drinking pepsi for breakfast?
hizashi: yeah, what did you have?
aizawa: .... nothing
hizashi: i'm doing bette…",FALSE,0,NA,2017-09-16 21:39:43,FALSE,NA,"909169955219890177",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","screechstudent",7,TRUE,FALSE,NA,NA
"RT @HayleeAnise: @pepsi @KendallJenner #rva0916 
This is how you do it <U+270A><ed><U+00A0><U+00BC><ed><U+00BF><U+00BE> https://t.co/pXYoEK9yX3",FALSE,0,NA,2017-09-16 21:38:58,FALSE,NA,"909169767470202886",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","asapkennedy",368,TRUE,FALSE,NA,NA
"RT @SoDamnTrue: this is one of the best pepsi commercials of all time  https://t.co/ssk5l9dxEv",FALSE,0,NA,2017-09-16 21:38:51,FALSE,NA,"909169738667962369",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","beckybgurl1750",2622,TRUE,FALSE,NA,NA
"Update: I caved and bought a can of Pepsi at Wawa before I passed out while driving. https://t.co/9zFJWWNQEH",FALSE,0,NA,2017-09-16 21:38:48,FALSE,NA,"909169725560811520",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ananiascolon",0,FALSE,FALSE,NA,NA
"RT @Tokerwaredotcom: Customer Service is looking for ways to improve.

#united #pepsi #tokerware https://t.co/BGn20Y0s5Y",FALSE,0,NA,2017-09-16 21:38:46,FALSE,NA,"909169715624464390",NA,"<a href=""http://www.tokerkitty1.com"" rel=""nofollow"">TWRTBot</a>","tokerkitty1",2,TRUE,FALSE,NA,NA
"Aaaaand dessert- sticky chocolate Pepsi cake with homemade vanilla ice cream #chef #foodie #datenight https://t.co/dlSlg34nWy",FALSE,0,NA,2017-09-16 21:38:37,FALSE,NA,"909169679473807366",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jt8t8",0,FALSE,FALSE,NA,NA
"RT @HayleeAnise: @pepsi @KendallJenner #rva0916 
This is how you do it <U+270A><ed><U+00A0><U+00BC><ed><U+00BF><U+00BE> https://t.co/pXYoEK9yX3",FALSE,0,NA,2017-09-16 21:38:23,FALSE,NA,"909169620917121024",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","miss_svmmer",368,TRUE,FALSE,NA,NA
"RT @FelicindaCluney: 8 Los yankees Ted Turner (fundador de CNN), Douglas Tompkins (The North Face), Herman Warden Lay (papas fritas Lay’s y…",FALSE,0,NA,2017-09-16 21:38:20,FALSE,NA,"909169608824934401",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AnitaCorts2",142,TRUE,FALSE,NA,NA
"RT @FelicindaCluney: 8 Los yankees Ted Turner (fundador de CNN), Douglas Tompkins (The North Face), Herman Warden Lay (papas fritas Lay’s y…",FALSE,0,NA,2017-09-16 21:38:18,FALSE,NA,"909169599018668035",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ale_marine",142,TRUE,FALSE,NA,NA
"pepsi better stop fucking with us and release crystal pepsi and keep it that way, knock it off with the Mcrib marketing",FALSE,1,NA,2017-09-16 21:38:06,FALSE,NA,"909169548233969664",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","dvdsarerad",0,FALSE,FALSE,NA,NA
"RT @FelicindaCluney: 8 Los yankees Ted Turner (fundador de CNN), Douglas Tompkins (The North Face), Herman Warden Lay (papas fritas Lay’s y…",FALSE,0,NA,2017-09-16 21:38:04,FALSE,NA,"909169538444546049",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","laurasofiacarre",142,TRUE,FALSE,NA,NA
"RT @HayleeAnise: @pepsi @KendallJenner #rva0916 
This is how you do it <U+270A><ed><U+00A0><U+00BC><ed><U+00BF><U+00BE> https://t.co/pXYoEK9yX3",FALSE,0,NA,2017-09-16 21:37:09,FALSE,NA,"909169309959823360",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Meeyuhh_",368,TRUE,FALSE,NA,NA
"RT @SoDamnTrue: this is one of the best pepsi commercials of all time  https://t.co/ssk5l9dxEv",FALSE,0,NA,2017-09-16 21:36:51,FALSE,NA,"909169232998424576",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","musiic_is_liffe",2622,TRUE,FALSE,NA,NA
"RT @SoDamnTrue: this is one of the best pepsi commercials of all time  https://t.co/ssk5l9dxEv",FALSE,0,NA,2017-09-16 21:36:37,FALSE,NA,"909169174139723776",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","kai_mcdonald3",2622,TRUE,FALSE,NA,NA
"@RWPUSA ????Coming to his senses??? He has shown no history of that his entire life. What would lead you to specula… https://t.co/k4uPGg8fvK",FALSE,3,"RWPUSA",2017-09-16 21:36:08,TRUE,"909164463424720897","909169054283452416","2863996955","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","the_pepsi_curse",0,FALSE,FALSE,NA,NA
"RT @FelicindaCluney: 8 Los yankees Ted Turner (fundador de CNN), Douglas Tompkins (The North Face), Herman Warden Lay (papas fritas Lay’s y…",FALSE,0,NA,2017-09-16 21:35:05,FALSE,NA,"909168790377832448",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","martchoka",142,TRUE,FALSE,NA,NA
"RT @aurAdil: WHAT A NEWS! Entity Paradigm re-unites after 14 long years with the original line up at the Pepsi Battle Of The Bands stage! #…",FALSE,0,NA,2017-09-16 21:34:59,FALSE,NA,"909168762892509184",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","TematerKetchup",37,TRUE,FALSE,NA,NA
"RT @HayleeAnise: @pepsi @KendallJenner #rva0916 
This is how you do it <U+270A><ed><U+00A0><U+00BC><ed><U+00BF><U+00BE> https://t.co/pXYoEK9yX3",FALSE,0,NA,2017-09-16 21:34:45,FALSE,NA,"909168705661046784",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","candicesahara",368,TRUE,FALSE,NA,NA
"like and subscribe for epic bacon",FALSE,1,NA,2017-09-16 21:34:42,FALSE,NA,"909168693724270593",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","pepsi_elwin",0,FALSE,FALSE,NA,NA
"If my team wins, I could score BIG…Grab specially-marked @fritolay or @pepsi for your chance! https://t.co/5t0TQDQ8GG #TheyWinYouScore",FALSE,0,NA,2017-09-16 21:34:33,FALSE,NA,"909168654373101568",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","24BearcatsLarry",0,FALSE,FALSE,NA,NA
"@Pepsi follow me m8",FALSE,0,"pepsi",2017-09-16 21:34:30,FALSE,NA,"909168643488886784","18139619","<a href=""http://twittbot.net/"" rel=""nofollow"">twittbot.net</a>","RedavkniRolias",0,FALSE,FALSE,NA,NA
"RT @ClintSmithIII: We live in a world where the president has spent more time attacking an ESPN anchor than he did condemning white suprema…",FALSE,0,NA,2017-09-16 21:34:13,FALSE,NA,"909168570868879360",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","the_pepsi_curse",19670,TRUE,FALSE,NA,NA
"RT @FelicindaCluney: 8 Los yankees Ted Turner (fundador de CNN), Douglas Tompkins (The North Face), Herman Warden Lay (papas fritas Lay’s y…",FALSE,0,NA,2017-09-16 21:34:10,FALSE,NA,"909168558625697792",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","jol213",142,TRUE,FALSE,NA,NA
"""My p***y tastes like Pepsi-Cola"" - Lana Del Rey. What deep lyrics.",FALSE,0,NA,2017-09-16 21:34:02,FALSE,NA,"909168526577029120",NA,"<a href=""http://www.kucukbeyin.com/"" rel=""nofollow"">skdfnjksandfjlk</a>","TonyStrkFacts",0,FALSE,FALSE,NA,NA
"If youhmix Php Rocks with Crystal Pepsi and drink it you will travel back in time to 1992.",FALSE,0,NA,2017-09-16 21:33:29,FALSE,NA,"909168386948714497",NA,"<a href=""http://www.0yocav3c4uxmlpj1x362firhudqjod759wpnagg5r72104qifzkkshtbbny8w6t89slmzv.com"" rel=""nofollow"">tdoz8angk6yjxbhl5csvfw1uip7q3024</a>","lindarubiotsu7",0,FALSE,FALSE,NA,NA
"RT @Fact: Football player Ronaldinho once lost a $750,000 deal with Coca-Cola because he took a sip from a Pepsi.",FALSE,0,NA,2017-09-16 21:33:26,FALSE,NA,"909168373954744320",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","choc_nova",147,TRUE,FALSE,NA,NA
"RT @patnspankme: Nobody likes the asshole who always tries to introduce RC Cola into a Pepsi / Coke argument.",FALSE,0,NA,2017-09-16 21:33:17,FALSE,NA,"909168336914845696",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ParasiteHilton",96,TRUE,FALSE,NA,NA
